mean_SFR mean_SFR_spi mean_SFR_ell mean_SSFR mean_SSFR_spi mean_SSFR_ell mean_e mean_e_spi mean_e_ell std_e std_e_spi std_e_ell split_fracs
2.295937e-01 4.079444e-01 4.646931e-03 1.409426e-10 2.515478e-10 1.440655e-12 2.042657e-01 1.880326e-01 2.247398e-01 2.283147e-01 1.742036e-01 2.807974e-01 7.928571e-01
1.566907e-01 3.939478e-01 4.671893e-03 9.437819e-11 2.380705e-10 2.309561e-12 1.726134e-01 1.686174e-01 1.751738e-01 1.721249e-01 1.444601e-01 1.876751e-01 1.560709e+00
1.487775e+00 1.830085e+00 9.130688e-02 4.249149e-10 5.287140e-10 1.462054e-12 2.225767e-01 2.206842e-01 2.302972e-01 2.126851e-01 2.006841e-01 2.557319e-01 2.451253e-01
1.557557e-01 2.519805e-01 3.720518e-03 1.323368e-10 2.150164e-10 1.702963e-12 2.428905e-01 2.432254e-01 2.423614e-01 2.006791e-01 1.819504e-01 2.271436e-01 6.329114e-01
3.356116e-01 6.032474e-01 1.221837e-02 1.715095e-10 3.118077e-10 1.982480e-12 1.886883e-01 1.739379e-01 2.065117e-01 2.038417e-01 1.426179e-01 2.580727e-01 8.275862e-01
1.415108e+00 1.575293e+00 4.463025e-02 4.765189e-10 5.320481e-10 1.436403e-12 2.252504e-01 2.209190e-01 2.623078e-01 1.928415e-01 1.843461e-01 2.511356e-01 1.168831e-01
4.538645e-01 5.273398e-01 6.953220e-02 7.475271e-10 8.894856e-10 4.975277e-12 2.912266e-01 2.968136e-01 2.620023e-01 2.027437e-01 2.074448e-01 1.732081e-01 1.911765e-01
4.269414e-01 5.626437e-01 3.691577e-02 4.100642e-10 5.516316e-10 3.181680e-12 2.374337e-01 2.266992e-01 2.682863e-01 2.195902e-01 1.938247e-01 2.784806e-01 3.479319e-01
9.475218e-02 2.514038e-01 6.471246e-03 6.953513e-11 1.892596e-10 2.064483e-12 1.999774e-01 1.945699e-01 2.030247e-01 1.946285e-01 1.551003e-01 2.136471e-01 1.774468e+00
2.771496e-01 5.577037e-01 6.439580e-03 1.413138e-10 2.857301e-10 1.964784e-12 1.774040e-01 1.627179e-01 1.915747e-01 1.929199e-01 1.414393e-01 2.311237e-01 1.036364e+00
3.553424e-01 4.429430e-01 3.526326e-02 3.168173e-10 4.017762e-10 6.390552e-12 2.865530e-01 2.869368e-01 2.851507e-01 2.536079e-01 2.505528e-01 2.644660e-01 2.736842e-01
1.699760e-01 2.995256e-01 6.375435e-03 1.622845e-10 2.891962e-10 2.015385e-12 2.228792e-01 2.075024e-01 2.422977e-01 2.291113e-01 1.799285e-01 2.778881e-01 7.918660e-01
1.079540e-01 2.147007e-01 4.347002e-03 7.863590e-11 1.577644e-10 1.834687e-12 2.540420e-01 2.402330e-01 2.674448e-01 2.210223e-01 1.913929e-01 2.456548e-01 1.030303e+00
9.468364e-01 1.281249e+00 2.365152e-02 3.249251e-10 4.417202e-10 2.498455e-12 2.160226e-01 2.224444e-01 1.982945e-01 1.890221e-01 1.795635e-01 2.119565e-01 3.622378e-01
1.283903e+00 1.541237e+00 2.883735e-02 4.267476e-10 5.139938e-10 1.231205e-12 2.061509e-01 2.073220e-01 2.004394e-01 1.721541e-01 1.681300e-01 1.904635e-01 2.050360e-01
5.225202e-02 2.531368e-01 4.039686e-03 3.591394e-11 1.775401e-10 1.923668e-12 1.845998e-01 1.876194e-01 1.838751e-01 2.028998e-01 1.560797e-01 2.126015e-01 4.166667e+00
4.998318e-01 7.264588e-01 2.602723e-02 2.834658e-10 4.182039e-10 1.771750e-12 1.983569e-01 1.943277e-01 2.067808e-01 1.943135e-01 1.773215e-01 2.255108e-01 4.783133e-01
4.605993e-01 5.517021e-01 9.492296e-02 3.112375e-10 3.876768e-10 4.419034e-12 2.484870e-01 2.400447e-01 2.823736e-01 2.422303e-01 2.313872e-01 2.790241e-01 2.491349e-01
1.204237e-01 5.811039e-01 4.259568e-03 4.427185e-11 2.146205e-10 1.317112e-12 1.672432e-01 1.439713e-01 1.731114e-01 2.024709e-01 1.281395e-01 2.168413e-01 3.965770e+00
2.558620e-01 4.232595e-01 2.303966e-02 2.014793e-10 3.444138e-10 2.680902e-12 2.372675e-01 2.154483e-01 2.676143e-01 2.499200e-01 1.809563e-01 3.196958e-01 7.189922e-01
3.242512e-01 4.355606e-01 1.329984e-02 2.511439e-10 3.402874e-10 2.114824e-12 2.020110e-01 1.921153e-01 2.296553e-01 1.956116e-01 1.562448e-01 2.755380e-01 3.579639e-01
6.203249e-01 7.272747e-01 1.390507e-01 2.918948e-10 3.557463e-10 4.563013e-12 2.490688e-01 2.317295e-01 3.270956e-01 2.302064e-01 1.820939e-01 3.671778e-01 2.222222e-01
5.534323e-01 8.223367e-01 7.924962e-03 2.510178e-10 3.739566e-10 1.620520e-12 1.936587e-01 1.858283e-01 2.095438e-01 1.922947e-01 1.619285e-01 2.417050e-01 4.929435e-01
4.404665e-01 6.146275e-01 1.976597e-02 2.116584e-10 2.985266e-10 1.820867e-12 2.124113e-01 2.006934e-01 2.407168e-01 2.147881e-01 1.775292e-01 2.833910e-01 4.139785e-01
2.553777e-01 3.567191e-01 2.459179e-02 1.646221e-10 2.355036e-10 3.203030e-12 2.346049e-01 2.221694e-01 2.629245e-01 2.128044e-01 1.786945e-01 2.730252e-01 4.391144e-01
1.697388e-01 2.477453e-01 1.530173e-02 1.489794e-10 2.224857e-10 3.451840e-12 2.635266e-01 2.698394e-01 2.510287e-01 2.283762e-01 2.192241e-01 2.450117e-01 5.051020e-01
5.959672e-01 9.971918e-01 1.816672e-02 1.894330e-10 3.191859e-10 2.576726e-12 1.885783e-01 1.934285e-01 1.815935e-01 1.709124e-01 1.589181e-01 1.866159e-01 6.944000e-01
2.183117e-01 2.922454e-01 8.216728e-03 2.052512e-10 2.766226e-10 2.437463e-12 2.322769e-01 2.240525e-01 2.556479e-01 1.982134e-01 1.848760e-01 2.303680e-01 3.519062e-01
4.019707e-01 4.801803e-01 3.615137e-02 2.893658e-10 3.502653e-10 4.513754e-12 2.175239e-01 2.127111e-01 2.400354e-01 1.800926e-01 1.747011e-01 2.019046e-01 2.137931e-01
1.128805e-01 2.922839e-01 6.709019e-03 8.604156e-11 2.279154e-10 2.080183e-12 1.852436e-01 1.865929e-01 1.844451e-01 1.718700e-01 1.586877e-01 1.792104e-01 1.689751e+00
1.528430e-01 5.500585e-01 4.374461e-03 5.955724e-11 2.144425e-10 1.665240e-12 1.848892e-01 1.463941e-01 1.992776e-01 2.475265e-01 1.323795e-01 2.772349e-01 2.675418e+00
1.607733e-01 3.893356e-01 3.968904e-03 1.045106e-10 2.538539e-10 2.054262e-12 1.810701e-01 1.635287e-01 1.931043e-01 1.839757e-01 1.337082e-01 2.108240e-01 1.457627e+00
1.082257e-01 3.930844e-01 5.231895e-03 6.387602e-11 2.353913e-10 1.862749e-12 1.800756e-01 1.553097e-01 1.890299e-01 2.068585e-01 1.346523e-01 2.267252e-01 2.765784e+00
1.856958e-01 2.708986e-01 1.596751e-03 1.776777e-10 2.593393e-10 1.230142e-12 2.333189e-01 2.362273e-01 2.270347e-01 2.034569e-01 1.867259e-01 2.354623e-01 4.628099e-01
7.241614e-02 5.344782e-01 2.203352e-03 2.869548e-11 2.116382e-10 8.963637e-13 1.727234e-01 1.435344e-01 1.771588e-01 2.147474e-01 1.133616e-01 2.258809e-01 6.580882e+00
2.250341e-01 3.354506e-01 8.480868e-03 1.480297e-10 2.224245e-10 2.123732e-12 2.360087e-01 2.383622e-01 2.313930e-01 2.096688e-01 1.922031e-01 2.401973e-01 5.098814e-01
3.568696e+00 4.479672e+00 7.661876e-02 4.726931e-10 5.954608e-10 2.083623e-12 1.979101e-01 1.979128e-01 1.978996e-01 1.597176e-01 1.559804e-01 1.732986e-01 2.608696e-01
2.226271e-01 2.815304e-01 1.710605e-02 2.385805e-10 3.060129e-10 3.300219e-12 2.606901e-01 2.310153e-01 3.642297e-01 2.363868e-01 1.805828e-01 3.511022e-01 2.866044e-01
5.483658e-01 8.810827e-01 1.301665e-02 1.747342e-10 2.820843e-10 2.005513e-12 1.958455e-01 1.777383e-01 2.249805e-01 2.115625e-01 1.557469e-01 2.763509e-01 6.214953e-01
1.492048e-01 4.462537e-01 6.280415e-03 7.088403e-11 2.129305e-10 2.538733e-12 1.714490e-01 1.630576e-01 1.754865e-01 1.858009e-01 1.499551e-01 2.006554e-01 2.078365e+00
6.883938e-01 9.319184e-01 1.839837e-02 2.398815e-10 3.261928e-10 2.417914e-12 1.918293e-01 1.858855e-01 2.081822e-01 1.712914e-01 1.540215e-01 2.107912e-01 3.634720e-01
2.428652e-01 3.293399e-01 6.205451e-02 2.153200e-10 3.172552e-10 2.182754e-12 2.595564e-01 2.248160e-01 3.321953e-01 2.509810e-01 1.882533e-01 3.358579e-01 4.782609e-01
4.266087e-01 6.790557e-01 2.023077e-02 1.573522e-10 2.536859e-10 2.278240e-12 1.813830e-01 1.826300e-01 1.793757e-01 1.807023e-01 1.627049e-01 2.063875e-01 6.212121e-01
8.233198e-01 1.067806e+00 4.964911e-02 2.876951e-10 3.778089e-10 2.532761e-12 2.081732e-01 2.017604e-01 2.284661e-01 1.992126e-01 1.688577e-01 2.729459e-01 3.160083e-01
8.027827e-01 9.470347e-01 1.495275e-01 3.730896e-10 4.547957e-10 3.077785e-12 1.971778e-01 1.953768e-01 2.053336e-01 1.799915e-01 1.715688e-01 2.138344e-01 2.208202e-01
2.368984e-01 3.694661e-01 1.696803e-02 1.898997e-10 3.025895e-10 2.947043e-12 2.415920e-01 2.208099e-01 2.760697e-01 2.447244e-01 1.821931e-01 3.198017e-01 6.027714e-01
1.232883e-01 3.326922e-01 6.683853e-03 8.555613e-11 2.350254e-10 2.325679e-12 1.790059e-01 1.584800e-01 1.904356e-01 1.963199e-01 1.364980e-01 2.219524e-01 1.795848e+00
1.056530e-01 2.934316e-01 1.025430e-02 6.390593e-11 1.856125e-10 2.074265e-12 1.855783e-01 1.654885e-01 1.957846e-01 1.993555e-01 1.332005e-01 2.249675e-01 1.968354e+00
7.966800e-01 1.015501e+00 8.167718e-03 4.064260e-10 5.187766e-10 1.576356e-12 2.729909e-01 2.599895e-01 3.198408e-01 2.545161e-01 2.260980e-01 3.334528e-01 2.775120e-01
4.866939e-01 6.378387e-01 1.359866e-02 2.755253e-10 3.631315e-10 1.310745e-12 2.007849e-01 1.957107e-01 2.166674e-01 1.947911e-01 1.733113e-01 2.497190e-01 3.194805e-01
6.025419e-01 8.682591e-01 6.969061e-03 2.976297e-10 4.296661e-10 1.686020e-12 2.516180e-01 2.644602e-01 2.228339e-01 2.206615e-01 2.116395e-01 2.371397e-01 4.461538e-01
3.407217e-01 5.338019e-01 1.662304e-02 2.905925e-10 4.623573e-10 2.272843e-12 2.380128e-01 2.125610e-01 2.807355e-01 2.392049e-01 1.831023e-01 3.067181e-01 5.957447e-01
1.593604e-01 3.667476e-01 3.933874e-03 1.102917e-10 2.548764e-10 1.932601e-12 1.857213e-01 1.611676e-01 2.041231e-01 2.051717e-01 1.424447e-01 2.400973e-01 1.334311e+00
4.715142e-01 5.899680e-01 5.335784e-02 2.505370e-10 3.201954e-10 4.634226e-12 2.360672e-01 2.319690e-01 2.505345e-01 2.140047e-01 2.111327e-01 2.232480e-01 2.832765e-01
3.341996e-01 6.804069e-01 1.120738e-02 1.112528e-10 2.288555e-10 1.535871e-12 1.686996e-01 1.743050e-01 1.634702e-01 1.819066e-01 1.531468e-01 2.049958e-01 1.071875e+00
1.601014e+00 1.942353e+00 9.124373e-02 6.735827e-10 8.253593e-10 2.263305e-12 2.642730e-01 2.496249e-01 3.290625e-01 2.417867e-01 2.186795e-01 3.168220e-01 2.260870e-01
3.040301e-01 4.036422e-01 1.851752e-02 2.333218e-10 3.135810e-10 3.279441e-12 2.266177e-01 2.262119e-01 2.277810e-01 2.001918e-01 1.904481e-01 2.257980e-01 3.488889e-01
1.479279e-01 3.111862e-01 9.251982e-03 1.117065e-10 2.395908e-10 3.078048e-12 2.122761e-01 1.975870e-01 2.247534e-01 2.358462e-01 1.779159e-01 2.750358e-01 1.177264e+00
2.210161e-01 3.311498e-01 2.492436e-02 2.275121e-10 3.539031e-10 2.474499e-12 2.704412e-01 2.518304e-01 3.035775e-01 2.514102e-01 2.383087e-01 2.700299e-01 5.616438e-01
1.435949e-01 2.041598e-01 1.248189e-02 1.363621e-10 1.960636e-10 7.118274e-12 2.562042e-01 2.476935e-01 2.746284e-01 2.154756e-01 1.994731e-01 2.455778e-01 4.619289e-01
3.556534e-01 5.558793e-01 2.003670e-02 2.012274e-10 3.196331e-10 2.756932e-12 1.786828e-01 1.738892e-01 1.867179e-01 1.821543e-01 1.617307e-01 2.117773e-01 5.965909e-01
1.078353e-01 2.909977e-01 6.362780e-03 7.898328e-11 2.169995e-10 2.521946e-12 1.742041e-01 1.697131e-01 1.766922e-01 1.623968e-01 1.519000e-01 1.678781e-01 1.805046e+00
2.581615e-01 4.568367e-01 5.276238e-03 1.505314e-10 2.673884e-10 1.789297e-12 1.868720e-01 1.683375e-01 2.104637e-01 2.095792e-01 1.552732e-01 2.610548e-01 7.856341e-01
6.856716e-01 1.003327e+00 2.018401e-02 2.463129e-10 3.630713e-10 1.704197e-12 2.064004e-01 2.093057e-01 2.003139e-01 2.018571e-01 1.756728e-01 2.477932e-01 4.773270e-01
1.128376e-01 3.820891e-01 6.103627e-03 5.971632e-11 2.047501e-10 2.223504e-12 1.815485e-01 1.576645e-01 1.910164e-01 2.123088e-01 1.423873e-01 2.336463e-01 2.522642e+00
6.668038e-01 8.254970e-01 4.873583e-02 6.901530e-10 8.663480e-10 3.919868e-12 2.469908e-01 2.321880e-01 3.046440e-01 2.307599e-01 1.993822e-01 3.188096e-01 2.567568e-01
6.214194e-01 8.001795e-01 1.090778e-02 3.136058e-10 4.049663e-10 1.586486e-12 1.891318e-01 1.888991e-01 1.899265e-01 1.724236e-01 1.579230e-01 2.146834e-01 2.928040e-01
1.753798e-01 6.082845e-01 5.781936e-03 6.075859e-11 2.115932e-10 1.666538e-12 1.578996e-01 1.457056e-01 1.626769e-01 1.768735e-01 1.281452e-01 1.924214e-01 2.552536e+00
5.753608e-01 8.505496e-01 7.784171e-03 2.684660e-10 3.979429e-10 1.419796e-12 2.291580e-01 2.307096e-01 2.259577e-01 2.276892e-01 2.045722e-01 2.691409e-01 4.848485e-01
2.205292e-01 4.029024e-01 6.835257e-03 1.658292e-10 3.059969e-10 1.589312e-12 1.939136e-01 1.754356e-01 2.155650e-01 2.170460e-01 1.500093e-01 2.739928e-01 8.534323e-01
2.141231e-01 3.131447e-01 8.037644e-03 2.131674e-10 3.146236e-10 2.014811e-12 2.218060e-01 2.002679e-01 2.666313e-01 2.208714e-01 1.703407e-01 2.948753e-01 4.804878e-01
4.483738e-01 5.335975e-01 2.336230e-02 2.700626e-10 3.234848e-10 3.645579e-12 2.150231e-01 2.134203e-01 2.230162e-01 1.976265e-01 1.890587e-01 2.355879e-01 2.005208e-01
2.213160e-01 3.377726e-01 1.519149e-02 1.581557e-10 2.460422e-10 2.599282e-12 1.953173e-01 1.793605e-01 2.235603e-01 2.023442e-01 1.594240e-01 2.591861e-01 5.649819e-01
1.371921e-01 2.536701e-01 1.152722e-02 1.124623e-10 2.143081e-10 2.583550e-12 2.164555e-01 2.162513e-01 2.166757e-01 2.068979e-01 1.860407e-01 2.272634e-01 9.268930e-01
2.610731e+00 2.950159e+00 5.569649e-02 1.227059e-09 1.389742e-09 2.470078e-12 2.019120e-01 2.054739e-01 1.751002e-01 1.715756e-01 1.681915e-01 1.930781e-01 1.328467e-01
2.943276e-01 3.589809e-01 4.025121e-02 3.369393e-10 4.214771e-10 4.720772e-12 2.612702e-01 2.521565e-01 2.970855e-01 2.253372e-01 1.946328e-01 3.159787e-01 2.544643e-01
4.597530e-01 6.106182e-01 1.426334e-02 2.630761e-10 3.516062e-10 1.655413e-12 1.774994e-01 1.756746e-01 1.828877e-01 1.757902e-01 1.587041e-01 2.184943e-01 3.386503e-01
2.144244e-01 4.115553e-01 5.326140e-03 1.234021e-10 2.375521e-10 2.322229e-12 1.840191e-01 1.654474e-01 2.037182e-01 1.954308e-01 1.460102e-01 2.352401e-01 9.427663e-01
2.739112e-01 3.496445e-01 3.104237e-02 3.656727e-10 4.768521e-10 9.131796e-12 2.995183e-01 2.755713e-01 3.763139e-01 2.747746e-01 2.327000e-01 3.691035e-01 3.118280e-01
1.473481e-01 2.603811e-01 1.289060e-02 1.022889e-10 1.864085e-10 2.225141e-12 2.429342e-01 2.347298e-01 2.526937e-01 1.984292e-01 1.673142e-01 2.296432e-01 8.406593e-01
6.556714e-01 1.030128e+00 1.497656e-02 2.239868e-10 3.538756e-10 1.747322e-12 1.868051e-01 1.994049e-01 1.652467e-01 1.695853e-01 1.695280e-01 1.674994e-01 5.844544e-01
3.485908e-01 4.729128e-01 4.975450e-02 2.625072e-10 3.706659e-10 2.523312e-12 2.380093e-01 2.131690e-01 2.977188e-01 2.574591e-01 1.923909e-01 3.627618e-01 4.160207e-01
3.821045e-01 4.284509e-01 3.516899e-02 4.832429e-10 5.471972e-10 4.498842e-12 2.678289e-01 2.713211e-01 2.416874e-01 2.270542e-01 2.244764e-01 2.439100e-01 1.335878e-01
2.699436e-01 4.126148e-01 9.079263e-03 2.103790e-10 3.246503e-10 1.441596e-12 1.944097e-01 1.892980e-01 2.037560e-01 1.947992e-01 1.520823e-01 2.547641e-01 5.469169e-01
6.151494e-01 8.828651e-01 1.362936e-02 2.857989e-10 4.120616e-10 2.104349e-12 2.109131e-01 2.047849e-01 2.246823e-01 1.934082e-01 1.593532e-01 2.532292e-01 4.450652e-01
2.276370e-01 3.577481e-01 6.165321e-03 1.951037e-10 3.079131e-10 3.082357e-12 1.916511e-01 1.841131e-01 2.044820e-01 1.876517e-01 1.646072e-01 2.208380e-01 5.874840e-01
1.840282e-01 4.481015e-01 3.422924e-03 9.790145e-11 2.386643e-10 1.630830e-12 1.693061e-01 1.560705e-01 1.783581e-01 1.783863e-01 1.349549e-01 2.023049e-01 1.462158e+00
4.498340e-01 8.428235e-01 1.103140e-02 1.440649e-10 2.714911e-10 1.783785e-12 1.678755e-01 1.634124e-01 1.728589e-01 1.631520e-01 1.388926e-01 1.864219e-01 8.955954e-01
3.217916e+00 3.582101e+00 4.222438e-02 1.501773e-09 1.673455e-09 4.709253e-12 3.137869e-01 3.124624e-01 3.253365e-01 2.884799e-01 2.884109e-01 2.888241e-01 1.146789e-01
6.050565e-01 7.993357e-01 5.873778e-02 6.446279e-10 8.727891e-10 3.031843e-12 3.352189e-01 3.194058e-01 3.796860e-01 3.347269e-01 3.166207e-01 3.775250e-01 3.556150e-01
5.972210e-01 8.039085e-01 1.160617e-02 2.318517e-10 3.130702e-10 1.732868e-12 1.903427e-01 1.847310e-01 2.062425e-01 1.835231e-01 1.633180e-01 2.306395e-01 3.529412e-01
3.046958e-01 3.946714e-01 1.139888e-02 2.610585e-10 3.405606e-10 1.902185e-12 2.083854e-01 2.056849e-01 2.171883e-01 1.880955e-01 1.749806e-01 2.253898e-01 3.067729e-01
3.055848e-01 6.895022e-01 7.259308e-03 1.474215e-10 3.346758e-10 1.914330e-12 1.838267e-01 1.663751e-01 1.973875e-01 2.079648e-01 1.551365e-01 2.402797e-01 1.286908e+00
3.873014e-01 5.579818e-01 5.964492e-02 3.185670e-10 4.835163e-10 1.912467e-12 3.014470e-01 2.089272e-01 4.790578e-01 3.278263e-01 1.811490e-01 4.503421e-01 5.209125e-01
1.805549e-01 2.568292e-01 2.903701e-02 1.773921e-10 2.643808e-10 4.590189e-12 2.725623e-01 2.711129e-01 2.754415e-01 2.637667e-01 2.508068e-01 2.877636e-01 5.034014e-01
1.144532e+00 1.277930e+00 2.828490e-01 7.896053e-10 9.110095e-10 5.399868e-12 2.606486e-01 2.557361e-01 2.923811e-01 2.338266e-01 2.332276e-01 2.352002e-01 1.548117e-01
5.436383e-01 6.768484e-01 3.814598e-02 2.962298e-10 3.737556e-10 2.042203e-12 1.942030e-01 1.854668e-01 2.273544e-01 1.924238e-01 1.636628e-01 2.729495e-01 2.635253e-01
4.921565e-01 8.191999e-01 1.638791e-02 2.071790e-10 3.484079e-10 1.725447e-12 1.837546e-01 1.738416e-01 1.981756e-01 1.963604e-01 1.481696e-01 2.497201e-01 6.874003e-01
3.166175e-01 6.599345e-01 5.399272e-03 2.061990e-10 4.323251e-10 1.214773e-12 1.744531e-01 1.756952e-01 1.733272e-01 1.778974e-01 1.524937e-01 1.981243e-01 1.103139e+00
5.187067e-01 8.076513e-01 8.657012e-03 2.428755e-10 3.793087e-10 2.041191e-12 2.057062e-01 2.033460e-01 2.098725e-01 1.824964e-01 1.643594e-01 2.106716e-01 5.665025e-01
3.835229e-01 6.249405e-01 1.544234e-02 1.757914e-10 2.894725e-10 2.465864e-12 1.628651e-01 1.579143e-01 1.704133e-01 1.624559e-01 1.332687e-01 1.986392e-01 6.558824e-01
3.754079e-01 5.329502e-01 1.260040e-02 3.515293e-10 5.032224e-10 2.192213e-12 2.463863e-01 2.189540e-01 3.095608e-01 2.583243e-01 1.762684e-01 3.783273e-01 4.342314e-01
1.091932e-01 3.403498e-01 4.641782e-03 6.710166e-11 2.113808e-10 1.844661e-12 1.759775e-01 1.592808e-01 1.835293e-01 1.883805e-01 1.419530e-01 2.055257e-01 2.210938e+00
1.647085e+00 2.132177e+00 4.347539e-02 3.210908e-10 4.175257e-10 2.297979e-12 2.199209e-01 2.170340e-01 2.294645e-01 1.876129e-01 1.718377e-01 2.320022e-01 3.025000e-01
1.855744e+00 2.210574e+00 1.466468e-01 3.777816e-10 4.553576e-10 4.124103e-12 2.061829e-01 2.045934e-01 2.138389e-01 1.794453e-01 1.716219e-01 2.129762e-01 2.076125e-01
8.146387e-01 1.187581e+00 2.182700e-02 2.558706e-10 3.753864e-10 1.800576e-12 1.897121e-01 1.984360e-01 1.711666e-01 1.668049e-01 1.610786e-01 1.769449e-01 4.704050e-01
1.676135e-01 3.658596e-01 1.141966e-02 1.024755e-10 2.304966e-10 1.610410e-12 1.827633e-01 1.713749e-01 1.917359e-01 1.928314e-01 1.508660e-01 2.199208e-01 1.269231e+00
2.656348e-01 4.985451e-01 3.963172e-03 1.382093e-10 2.594484e-10 1.998844e-12 1.814818e-01 1.721979e-01 1.919122e-01 1.784302e-01 1.522318e-01 2.033821e-01 8.900862e-01
2.629804e-01 4.665034e-01 6.993680e-03 1.605448e-10 2.868127e-10 1.727931e-12 1.745114e-01 1.726617e-01 1.768380e-01 1.803734e-01 1.569176e-01 2.060962e-01 7.950530e-01
4.591923e-01 7.328495e-01 8.164849e-03 2.152860e-10 3.445191e-10 2.290628e-12 1.996755e-01 1.921527e-01 2.120742e-01 1.949355e-01 1.643377e-01 2.363701e-01 6.067416e-01
3.026450e-01 4.733197e-01 1.466281e-02 1.757238e-10 2.787069e-10 1.958773e-12 1.805535e-01 1.709207e-01 1.968072e-01 1.845315e-01 1.557873e-01 2.239124e-01 5.926573e-01
2.264965e-01 3.606466e-01 1.472234e-02 1.708610e-10 2.768443e-10 3.552063e-12 2.410951e-01 2.269683e-01 2.633962e-01 2.545030e-01 2.107784e-01 3.099606e-01 6.334586e-01
1.100235e-01 3.164023e-01 1.037283e-02 6.414051e-11 1.913135e-10 2.734618e-12 2.237815e-01 1.813782e-01 2.442561e-01 2.555657e-01 1.660996e-01 2.867786e-01 2.071023e+00
2.234105e-01 4.377584e-01 9.062651e-03 1.312284e-10 2.611875e-10 1.269316e-12 2.154963e-01 1.788785e-01 2.521141e-01 2.288676e-01 1.589260e-01 2.771671e-01 1.000000e+00
7.926705e-02 5.191380e-01 4.460813e-03 3.188224e-11 2.100253e-10 1.586505e-12 1.607093e-01 1.662213e-01 1.597719e-01 1.778954e-01 1.629498e-01 1.802971e-01 5.880137e+00
5.319866e-01 6.280600e-01 6.415047e-02 4.230922e-10 5.094100e-10 2.761769e-12 2.673097e-01 2.564833e-01 3.200295e-01 2.783846e-01 2.605072e-01 3.479384e-01 2.053571e-01
2.202921e+00 2.361501e+00 2.206713e-01 8.792241e-10 9.492258e-10 4.204346e-12 2.372156e-01 2.394051e-01 2.098471e-01 1.808576e-01 1.818095e-01 1.660884e-01 8.000000e-02
1.482967e+00 1.640009e+00 5.342337e-03 8.616547e-10 9.528630e-10 3.466927e-12 2.844220e-01 2.749822e-01 3.732417e-01 2.594421e-01 2.472085e-01 3.419095e-01 1.062802e-01
3.893871e-01 7.237236e-01 8.661972e-03 2.070159e-10 3.874765e-10 1.516717e-12 1.989375e-01 1.856216e-01 2.141009e-01 2.147453e-01 1.643155e-01 2.597151e-01 8.781575e-01
1.718659e-01 3.537461e-01 5.328007e-03 1.176007e-10 2.435962e-10 2.233291e-12 1.896416e-01 1.746638e-01 2.033561e-01 2.035074e-01 1.441509e-01 2.447791e-01 1.092125e+00
3.326419e-01 4.640919e-01 4.231013e-03 2.187688e-10 3.051912e-10 2.853491e-12 2.018471e-01 1.916815e-01 2.272446e-01 1.915385e-01 1.664882e-01 2.412279e-01 4.002608e-01
3.755614e-01 5.446633e-01 1.581224e-02 2.613626e-10 3.833765e-10 1.788611e-12 1.967453e-01 1.835986e-01 2.247138e-01 2.087897e-01 1.609951e-01 2.829179e-01 4.700544e-01
7.635909e-01 9.395863e-01 5.262460e-02 2.999790e-10 3.736827e-10 2.239604e-12 1.969754e-01 1.884825e-01 2.312840e-01 1.727413e-01 1.477134e-01 2.465169e-01 2.475442e-01
1.771896e+00 2.011686e+00 2.289010e-01 5.932205e-10 6.850373e-10 2.398824e-12 2.376291e-01 2.460757e-01 1.832771e-01 2.179012e-01 2.176964e-01 2.112854e-01 1.554054e-01
1.865973e+00 2.342561e+00 2.132875e-01 1.677725e-09 2.160687e-09 2.940323e-12 3.859692e-01 3.382235e-01 5.515390e-01 3.497589e-01 3.191880e-01 3.974027e-01 2.883721e-01
1.164581e+00 1.400245e+00 6.154460e-02 5.907497e-10 7.165267e-10 2.043663e-12 2.706124e-01 2.584215e-01 3.276723e-01 2.486411e-01 2.310482e-01 3.120430e-01 2.136499e-01
2.477016e-01 7.710240e-01 5.293081e-03 6.714065e-11 2.085517e-10 1.637505e-12 1.605025e-01 1.440829e-01 1.681083e-01 1.811076e-01 1.256062e-01 2.012524e-01 2.158845e+00
3.993019e-01 5.230778e-01 2.460628e-02 2.673748e-10 3.547889e-10 2.753878e-12 2.120584e-01 1.995209e-01 2.500121e-01 2.110161e-01 1.730112e-01 2.946072e-01 3.303371e-01
3.184283e-01 4.375899e-01 4.502466e-02 3.174880e-10 4.547685e-10 2.512487e-12 2.303651e-01 2.067358e-01 2.845801e-01 2.475073e-01 1.997200e-01 3.256911e-01 4.358452e-01
1.458064e-01 2.789825e-01 1.125441e-02 1.082623e-10 2.123842e-10 3.064868e-12 2.100194e-01 2.087356e-01 2.113166e-01 2.174511e-01 1.875996e-01 2.439220e-01 9.897751e-01
5.854680e-01 6.977887e-01 4.044888e-02 3.139285e-10 3.778550e-10 3.734613e-12 1.901387e-01 1.806983e-01 2.359471e-01 1.794768e-01 1.590167e-01 2.515682e-01 2.060858e-01
6.278431e-02 3.847896e-01 4.040107e-03 3.414135e-11 2.135495e-10 1.411494e-12 1.750350e-01 1.691096e-01 1.761160e-01 1.979623e-01 1.545721e-01 2.048709e-01 5.481481e+00
3.326506e-01 4.565718e-01 1.007732e-02 4.500124e-10 6.216000e-10 3.360747e-12 2.936501e-01 2.618627e-01 3.763943e-01 2.984952e-01 2.601727e-01 3.679032e-01 3.841642e-01
